SAGDP4N Compensation of employees 1/,,,,,
(Thousands of dollars) ,,,,,
Bureau of Economic Analysis ,,,,,
State or DC,,,,,
GeoFips,GeoName,LineCode,Description,1997,1998
54000,West Virginia,8,      Mining (except oil and gas),1233217,1209856
54000,West Virginia,9,      Support activities for mining,83488,112150
54000,West Virginia,10,    Utilities,448137,466063
54000,West Virginia,11,    Construction,1206372,1222866
54000,West Virginia,12,    Manufacturing,3386512,3473319
54000,West Virginia,13,      Durable goods manufacturing,1832087,1885564
54000,West Virginia,14,        Wood product manufacturing,200353,219096
54000,West Virginia,15,        Nonmetallic mineral product manufacturing,202496,220475
54000,West Virginia,16,        Primary metal manufacturing,595890,577058
54000,West Virginia,17,        Fabricated metal product manufacturing,329166,338964
54000,West Virginia,18,        Machinery manufacturing,116673,113620
54000,West Virginia,19,        Computer and electronic product manufacturing,53285,51163
54000,West Virginia,20,"        Electrical equipment, appliance, and component manufacturing",60852,58201
54000,West Virginia,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",67514,92075
54000,West Virginia,22,        Other transportation equipment manufacturing,104881,106544
54000,West Virginia,23,        Furniture and related product manufacturing,40652,45558
54000,West Virginia,24,        Miscellaneous manufacturing,60325,62811
54000,West Virginia,25,      Nondurable goods manufacturing,1554426,1587754
54000,West Virginia,26,        Food and beverage and tobacco products manufacturing,156910,160922
54000,West Virginia,27,        Textile mills and textile product mills,18329,19284
54000,West Virginia,28,"        Apparel, leather, and allied product manufacturing",38804,37998
54000,West Virginia,29,        Paper manufacturing,35582,36511
54000,West Virginia,30,        Printing and related support activities,56990,61202
54000,West Virginia,31,        Petroleum and coal products manufacturing,60361,71070
54000,West Virginia,32,        Chemical manufacturing,1090893,1092251
54000,West Virginia,33,        Plastics and rubber products manufacturing,96556,108516
54000,West Virginia,34,    Wholesale trade,946939,996361
54000,West Virginia,35,    Retail trade,1761948,1877422
54000,West Virginia,36,    Transportation and warehousing,925551,948967
54000,West Virginia,37,      Air transportation,10138,11388
54000,West Virginia,38,      Rail transportation,217471,231672
54000,West Virginia,39,      Water transportation,32160,34546
54000,West Virginia,40,      Truck transportation,318471,341005
54000,West Virginia,41,      Transit and ground passenger transportation,14279,12303
54000,West Virginia,42,      Pipeline transportation,157799,151108
54000,West Virginia,43,      Other transportation and support activities,114457,119790
54000,West Virginia,44,      Warehousing and storage,60775,47155
54000,West Virginia,45,    Information,448359,472581
54000,West Virginia,46,      Publishing industries (except Internet),83714,95037
54000,West Virginia,47,      Motion picture and sound recording industries,11320,11400
54000,West Virginia,48,      Broadcasting (except Internet) and telecommunications,328498,341099
54000,West Virginia,49,"      Data processing, hosting, and other information services",24827,25045
54000,West Virginia,50,"    Finance, insurance, real estate, rental, and leasing",928119,960728
54000,West Virginia,51,      Finance and insurance,769608,799945
54000,West Virginia,52,"        Monetary Authorities- central bank, credit intermediation, and related services",361216,385937
54000,West Virginia,53,"        Securities, commodity contracts, and other financial investments and related activities",62129,64623
54000,West Virginia,54,        Insurance carriers and related activities,344890,347952
54000,West Virginia,55,"        Funds, trusts, and other financial vehicles",(T),(T)
54000,West Virginia,56,      Real estate and rental and leasing,158511,160783
54000,West Virginia,57,        Real estate,101988,102260
54000,West Virginia,58,        Rental and leasing services and lessors of nonfinancial intangible assets,56523,58523
54000,West Virginia,59,    Professional and business services,1345001,1399248
54000,West Virginia,60,"      Professional, scientific, and technical services",678280,731614
54000,West Virginia,61,        Legal services,182538,196175
54000,West Virginia,62,        Computer systems design and related services,52457,69873
54000,West Virginia,63,"        Miscellaneous professional, scientific, and technical services",443285,465566
54000,West Virginia,64,      Management of companies and enterprises,202956,155429
54000,West Virginia,65,      Administrative and support and waste management and remediation services,463765,512205
54000,West Virginia,66,        Administrative and support services,397765,450019
54000,West Virginia,67,        Waste management and remediation services,66000,62186
54000,West Virginia,68,"    Educational services, health care, and social assistance",2690167,2850684
54000,West Virginia,69,      Educational services,158519,166681
54000,West Virginia,70,      Health care and social assistance,2531647,2684003
54000,West Virginia,71,        Ambulatory health care services,1014270,1042941
54000,West Virginia,72,        Hospitals,1048231,1128193
54000,West Virginia,73,        Nursing and residential care facilities,285498,304395
54000,West Virginia,74,        Social assistance,183649,208475
54000,West Virginia,75,"    Arts, entertainment, recreation, accommodation, and food services",743114,823360
54000,West Virginia,76,"      Arts, entertainment, and recreation",101465,116540
54000,West Virginia,77,"        Performing arts, spectator sports, museums, and related activities",37158,46094
54000,West Virginia,78,"        Amusement, gambling, and recreation industries",64308,70446
54000,West Virginia,79,      Accommodation and food services,641649,706820
54000,West Virginia,80,        Accommodation,162901,180105
54000,West Virginia,81,        Food services and drinking places,478748,526715
54000,West Virginia,82,    Other services (except government and government enterprises),648001,672041
54000,West Virginia,83,  Government and government enterprises,4851905,4973689
54000,West Virginia,84,    Federal civilian,1082184,1116574
54000,West Virginia,85,    Military,124910,127374
54000,West Virginia,86,    State and local,3644811,3729741
54000,West Virginia,,Addenda:,,
54000,West Virginia,87,Natural resources and mining,1464689,1470123
54000,West Virginia,88,Trade,2708887,2873783
54000,West Virginia,89,Transportation and utilities,1373687,1415030
54000,West Virginia,90,Private goods-producing industries 2/,6057574,6166308
54000,West Virginia,91,Private services-providing industries 3/,10885336,11467455
55000,Wisconsin,1,All industry total,91524519,97435173
55000,Wisconsin,2,  Private industries,76747064,82041593
55000,Wisconsin,3,"    Agriculture, forestry, fishing, and hunting",676723,739997
55000,Wisconsin,4,      Farms,580708,634414
55000,Wisconsin,5,"      Forestry, fishing, and related activities",96015,105583
55000,Wisconsin,6,"    Mining, quarrying, and oil and gas extraction",134805,149857
55000,Wisconsin,7,      Oil and gas extraction,(T),640
55000,Wisconsin,8,      Mining (except oil and gas),129729,145110
55000,Wisconsin,9,      Support activities for mining,(T),(T)
55000,Wisconsin,10,    Utilities,801312,858991
55000,Wisconsin,11,    Construction,4643032,5077411
55000,Wisconsin,12,    Manufacturing,25379067,26689010
55000,Wisconsin,13,      Durable goods manufacturing,16381996,17287498
55000,Wisconsin,14,        Wood product manufacturing,840449,879984
55000,Wisconsin,15,        Nonmetallic mineral product manufacturing,435158,461883
55000,Wisconsin,16,        Primary metal manufacturing,1085030,1067098
55000,Wisconsin,17,        Fabricated metal product manufacturing,3140615,3411823
55000,Wisconsin,18,        Machinery manufacturing,4585104,4733832
55000,Wisconsin,19,        Computer and electronic product manufacturing,1401431,1445049
55000,Wisconsin,20,"        Electrical equipment, appliance, and component manufacturing",1642700,1697460
55000,Wisconsin,21,"        Motor vehicles, bodies and trailers, and parts manufacturing",1416404,1667436
55000,Wisconsin,22,        Other transportation equipment manufacturing,475980,521114
55000,Wisconsin,23,        Furniture and related product manufacturing,560578,605423
55000,Wisconsin,24,        Miscellaneous manufacturing,798546,796397
55000,Wisconsin,25,      Nondurable goods manufacturing,8997071,9401512
55000,Wisconsin,26,        Food and beverage and tobacco products manufacturing,2329061,2450569
55000,Wisconsin,27,        Textile mills and textile product mills,158582,157437
55000,Wisconsin,28,"        Apparel, leather, and allied product manufacturing",269496,259132
55000,Wisconsin,29,        Paper manufacturing,2799231,2814164
55000,Wisconsin,30,        Printing and related support activities,1398135,1495215
55000,Wisconsin,31,        Petroleum and coal products manufacturing,27544,28880
55000,Wisconsin,32,        Chemical manufacturing,825984,888405
55000,Wisconsin,33,        Plastics and rubber products manufacturing,1189039,1307710
55000,Wisconsin,34,    Wholesale trade,4860735,5256256
55000,Wisconsin,35,    Retail trade,6639812,7050680
55000,Wisconsin,36,    Transportation and warehousing,3114333,3359277
55000,Wisconsin,37,      Air transportation,172213,191943
55000,Wisconsin,38,      Rail transportation,269296,269535
55000,Wisconsin,39,      Water transportation,(T),(T)
55000,Wisconsin,40,      Truck transportation,1674644,1804414
55000,Wisconsin,41,      Transit and ground passenger transportation,222517,252920
55000,Wisconsin,42,      Pipeline transportation,15548,18726
55000,Wisconsin,43,      Other transportation and support activities,460636,500865
55000,Wisconsin,44,      Warehousing and storage,295412,316626
55000,Wisconsin,45,    Information,1803046,2146391
